,CHECKINGSTATUS,LOANDURATION,CREDITHISTORY,LOANPURPOSE,LOANAMOUNT,EXISTINGSAVINGS,EMPLOYMENTDURATION,INSTALLMENTPERCENT,SEX,OTHERSONLOAN,CURRENTRESIDENCEDURATION,OWNSPROPERTY,AGE,INSTALLMENTPLANS,HOUSING,EXISTINGCREDITSCOUNT,JOB,DEPENDENTS,TELEPHONE,FOREIGNWORKER,RISK
182,0_to_200,8,all_credits_paid_back,furniture,3905,less_100,4_to_7,3,male,none,3,real_estate,24,none,own,1,management_self-employed,1,yes,yes,No Risk
183,0_to_200,8,all_credits_paid_back,vacation,1455,less_100,less_1,1,female,none,1,car_other,31,none,own,1,skilled,1,none,yes,No Risk
184,0_to_200,8,credits_paid_to_date,car_new,250,500_to_1000,1_to_4,3,male,none,2,real_estate,24,none,own,1,skilled,1,none,yes,No Risk
185,0_to_200,8,prior_payments_delayed,appliances,250,greater_1000,less_1,1,male,co-applicant,3,savings_insurance,45,stores,rent,1,skilled,1,none,yes,No Risk
186,0_to_200,8,prior_payments_delayed,appliances,2390,less_100,4_to_7,3,male,none,3,car_other,38,stores,own,2,skilled,2,yes,yes,No Risk
187,0_to_200,8,prior_payments_delayed,car_new,2161,500_to_1000,1_to_4,1,male,none,3,car_other,23,none,own,2,skilled,2,yes,yes,No Risk
188,0_to_200,8,prior_payments_delayed,car_used,3473,500_to_1000,less_1,3,male,none,2,car_other,35,none,own,2,skilled,1,yes,yes,No Risk
189,0_to_200,9,all_credits_paid_back,car_new,1455,less_100,less_1,2,female,none,3,car_other,19,bank,own,1,unskilled,1,yes,yes,No Risk
190,0_to_200,9,all_credits_paid_back,car_new,2672,less_100,4_to_7,3,female,none,2,savings_insurance,30,none,own,1,skilled,1,none,yes,No Risk
191,0_to_200,9,all_credits_paid_back,car_used,1925,less_100,unemployed,1,female,none,3,car_other,19,none,rent,1,skilled,1,none,yes,No Risk
192,0_to_200,9,all_credits_paid_back,car_used,2002,500_to_1000,less_1,2,female,none,3,savings_insurance,24,none,own,1,skilled,1,none,yes,No Risk
193,0_to_200,9,all_credits_paid_back,furniture,250,500_to_1000,1_to_4,2,male,none,2,real_estate,30,none,rent,1,skilled,1,none,yes,No Risk
194,0_to_200,9,all_credits_paid_back,furniture,250,500_to_1000,1_to_4,3,female,none,3,savings_insurance,24,none,own,1,skilled,1,none,yes,No Risk
195,0_to_200,9,all_credits_paid_back,furniture,250,less_100,1_to_4,2,female,none,2,real_estate,37,none,own,1,skilled,1,none,yes,No Risk
196,0_to_200,9,credits_paid_to_date,car_new,250,500_to_1000,less_1,2,female,none,2,savings_insurance,19,stores,rent,1,skilled,1,none,yes,No Risk
197,0_to_200,9,credits_paid_to_date,furniture,250,500_to_1000,4_to_7,2,male,none,1,real_estate,30,stores,own,1,skilled,1,none,yes,No Risk
198,0_to_200,9,no_credits,car_new,250,less_100,1_to_4,2,male,none,2,real_estate,31,none,own,1,skilled,1,none,yes,No Risk
199,0_to_200,9,no_credits,car_new,250,less_100,unemployed,2,female,none,3,real_estate,19,none,own,1,skilled,1,none,yes,No Risk
200,0_to_200,9,no_credits,furniture,250,less_100,unemployed,1,male,none,1,real_estate,19,none,rent,1,skilled,1,none,yes,No Risk
201,0_to_200,9,prior_payments_delayed,car_new,250,less_100,less_1,2,male,none,3,real_estate,30,stores,rent,1,unskilled,1,yes,yes,No Risk
202,0_to_200,9,prior_payments_delayed,car_new,329,less_100,1_to_4,2,male,none,3,real_estate,23,stores,own,1,skilled,2,yes,yes,Risk
203,0_to_200,9,prior_payments_delayed,car_new,3244,less_100,1_to_4,3,male,none,2,savings_insurance,23,none,own,1,management_self-employed,1,none,yes,No Risk
204,0_to_200,9,prior_payments_delayed,furniture,960,100_to_500,less_1,3,male,none,2,real_estate,27,none,own,1,management_self-employed,1,none,yes,No Risk
205,0_to_200,9,prior_payments_delayed,furniture,2712,less_100,4_to_7,3,male,none,4,car_other,30,none,own,2,skilled,1,none,yes,No Risk
206,0_to_200,10,all_credits_paid_back,vacation,4395,less_100,unemployed,2,female,none,1,real_estate,31,none,own,1,management_self-employed,1,none,yes,No Risk
207,0_to_200,10,credits_paid_to_date,appliances,250,less_100,4_to_7,3,female,none,2,real_estate,25,none,rent,1,skilled,1,none,yes,No Risk
208,0_to_200,10,credits_paid_to_date,appliances,1770,less_100,less_1,2,female,none,3,car_other,27,none,own,1,skilled,1,none,yes,No Risk
209,0_to_200,10,credits_paid_to_date,car_new,250,less_100,1_to_4,2,female,none,1,real_estate,31,none,own,1,skilled,1,none,yes,No Risk
210,0_to_200,10,credits_paid_to_date,car_new,250,less_100,less_1,1,female,none,3,real_estate,19,none,rent,1,skilled,1,none,yes,No Risk
211,0_to_200,10,credits_paid_to_date,car_new,2154,less_100,4_to_7,3,female,none,2,real_estate,30,none,own,1,skilled,1,none,yes,No Risk
212,0_to_200,10,credits_paid_to_date,car_used,250,less_100,less_1,1,female,none,2,real_estate,30,stores,own,1,skilled,1,none,yes,No Risk
213,0_to_200,10,credits_paid_to_date,car_used,2430,less_100,unemployed,2,male,none,3,real_estate,31,none,own,1,skilled,1,none,yes,No Risk
214,0_to_200,10,credits_paid_to_date,furniture,250,less_100,less_1,2,female,none,3,real_estate,23,none,rent,1,management_self-employed,1,none,yes,No Risk
215,0_to_200,10,credits_paid_to_date,vacation,2325,less_100,unemployed,3,female,none,3,savings_insurance,22,bank,rent,1,unskilled,1,none,yes,No Risk
216,0_to_200,10,no_credits,car_new,250,less_100,unemployed,1,female,none,3,real_estate,32,none,own,1,skilled,1,none,yes,No Risk
217,0_to_200,10,prior_payments_delayed,appliances,250,less_100,4_to_7,3,male,none,3,car_other,27,stores,own,1,skilled,1,none,yes,Risk
218,0_to_200,10,prior_payments_delayed,car_new,2165,less_100,4_to_7,2,male,none,1,car_other,34,none,own,1,skilled,1,yes,yes,No Risk
219,0_to_200,10,prior_payments_delayed,car_used,2363,less_100,1_to_4,2,male,none,3,car_other,36,none,own,1,skilled,1,yes,yes,No Risk
220,0_to_200,10,prior_payments_delayed,furniture,250,less_100,4_to_7,1,male,co-applicant,2,car_other,41,stores,own,1,unskilled,1,yes,yes,Risk
221,0_to_200,10,prior_payments_delayed,furniture,1961,greater_1000,1_to_4,2,female,none,1,real_estate,29,bank,rent,1,unemployed,1,none,yes,No Risk
222,0_to_200,10,prior_payments_delayed,repairs,1249,100_to_500,4_to_7,3,female,co-applicant,1,savings_insurance,35,stores,own,1,skilled,1,yes,yes,No Risk
223,0_to_200,11,all_credits_paid_back,car_used,6020,less_100,1_to_4,3,female,none,3,car_other,19,none,own,2,skilled,1,none,yes,Risk
224,0_to_200,11,credits_paid_to_date,car_new,786,less_100,unemployed,2,female,none,2,real_estate,19,stores,rent,1,unskilled,1,none,yes,No Risk
225,0_to_200,11,credits_paid_to_date,car_new,2306,less_100,less_1,2,female,none,1,savings_insurance,25,none,own,1,skilled,1,none,yes,No Risk
226,0_to_200,11,credits_paid_to_date,car_new,4553,less_100,less_1,3,female,none,3,savings_insurance,22,none,own,1,management_self-employed,1,none,yes,No Risk
227,0_to_200,11,credits_paid_to_date,car_new,5628,100_to_500,1_to_4,2,male,none,3,car_other,24,none,own,2,skilled,1,none,yes,No Risk
228,0_to_200,11,credits_paid_to_date,car_used,1139,500_to_1000,4_to_7,3,male,none,2,savings_insurance,25,none,rent,1,skilled,1,none,yes,No Risk
229,0_to_200,11,credits_paid_to_date,car_used,3402,less_100,1_to_4,3,female,none,3,car_other,25,none,rent,1,skilled,1,none,yes,Risk
230,0_to_200,11,credits_paid_to_date,car_used,6169,less_100,less_1,3,male,none,2,car_other,37,none,own,2,management_self-employed,1,none,yes,Risk
231,0_to_200,11,credits_paid_to_date,furniture,3029,less_100,4_to_7,3,male,none,3,real_estate,28,stores,own,2,unskilled,2,yes,yes,No Risk
232,0_to_200,11,credits_paid_to_date,vacation,1464,less_100,less_1,2,female,none,3,car_other,25,none,own,1,skilled,1,none,yes,No Risk
233,0_to_200,11,credits_paid_to_date,vacation,3605,less_100,1_to_4,3,female,none,2,savings_insurance,19,none,rent,1,skilled,1,none,yes,No Risk
234,0_to_200,11,prior_payments_delayed,car_new,5784,less_100,4_to_7,3,male,none,3,unknown,35,none,own,2,skilled,1,yes,yes,Risk
235,0_to_200,11,prior_payments_delayed,furniture,250,greater_1000,4_to_7,3,male,none,3,car_other,32,bank,own,1,unemployed,1,none,yes,No Risk
236,0_to_200,11,prior_payments_delayed,furniture,2077,less_100,4_to_7,3,female,none,2,real_estate,21,none,own,1,skilled,1,none,yes,No Risk
237,0_to_200,11,prior_payments_delayed,retraining,4246,less_100,1_to_4,3,male,none,3,car_other,45,none,own,2,skilled,1,none,yes,Risk
238,0_to_200,12,credits_paid_to_date,car_new,250,100_to_500,less_1,2,female,none,2,savings_insurance,20,none,own,1,skilled,1,none,yes,No Risk
239,0_to_200,12,credits_paid_to_date,car_new,250,500_to_1000,less_1,2,female,none,3,savings_insurance,36,stores,own,1,unskilled,1,yes,yes,No Risk
240,0_to_200,12,credits_paid_to_date,car_new,250,less_100,1_to_4,2,female,none,2,real_estate,22,bank,rent,1,unskilled,1,none,yes,No Risk
241,0_to_200,12,credits_paid_to_date,car_new,250,less_100,1_to_4,3,female,none,3,real_estate,29,none,own,1,skilled,1,none,yes,No Risk
242,0_to_200,12,credits_paid_to_date,car_new,250,less_100,less_1,2,female,none,3,real_estate,32,stores,rent,1,skilled,1,none,yes,No Risk
243,0_to_200,12,credits_paid_to_date,car_new,296,500_to_1000,1_to_4,2,male,none,2,savings_insurance,21,none,own,3,skilled,1,none,yes,No Risk
244,0_to_200,12,credits_paid_to_date,car_new,1983,less_100,1_to_4,2,female,none,2,car_other,19,none,own,1,skilled,1,none,yes,No Risk
245,0_to_200,12,credits_paid_to_date,car_new,2416,less_100,less_1,2,female,none,2,real_estate,29,none,rent,1,skilled,1,none,yes,No Risk
246,0_to_200,12,credits_paid_to_date,car_new,3341,less_100,1_to_4,2,male,none,2,savings_insurance,19,none,rent,1,skilled,1,none,yes,No Risk
247,0_to_200,12,credits_paid_to_date,car_new,3838,less_100,less_1,2,female,none,1,real_estate,20,none,own,1,skilled,1,none,yes,No Risk
248,0_to_200,12,credits_paid_to_date,car_used,250,greater_1000,1_to_4,2,female,none,2,real_estate,24,bank,rent,1,unemployed,1,none,yes,No Risk
249,0_to_200,12,credits_paid_to_date,car_used,1827,less_100,4_to_7,3,male,co-applicant,2,savings_insurance,44,none,own,1,skilled,1,none,yes,No Risk
250,0_to_200,12,credits_paid_to_date,car_used,3355,500_to_1000,4_to_7,3,male,none,2,real_estate,19,none,rent,1,skilled,1,none,yes,No Risk
251,0_to_200,12,credits_paid_to_date,car_used,3563,less_100,4_to_7,2,male,none,2,real_estate,23,none,own,1,skilled,1,none,yes,No Risk
252,0_to_200,12,credits_paid_to_date,education,2851,less_100,4_to_7,2,male,none,2,savings_insurance,26,none,rent,1,skilled,1,none,yes,No Risk
253,0_to_200,12,credits_paid_to_date,vacation,250,less_100,4_to_7,3,female,none,1,savings_insurance,33,none,own,1,skilled,1,none,yes,No Risk
254,0_to_200,12,credits_paid_to_date,vacation,1376,less_100,less_1,3,female,none,1,real_estate,22,none,own,1,skilled,1,none,yes,No Risk
255,0_to_200,12,credits_paid_to_date,vacation,3189,500_to_1000,4_to_7,3,female,co-applicant,1,savings_insurance,34,bank,own,2,unemployed,1,none,yes,Risk
256,0_to_200,12,no_credits,car_new,250,less_100,unemployed,1,male,none,1,real_estate,19,stores,rent,1,skilled,1,none,yes,No Risk
257,0_to_200,12,prior_payments_delayed,radio_tv,250,500_to_1000,1_to_4,1,female,none,1,savings_insurance,41,stores,own,1,skilled,1,none,yes,No Risk
258,0_to_200,12,prior_payments_delayed,radio_tv,250,500_to_1000,less_1,2,female,none,2,real_estate,35,none,own,1,skilled,1,none,yes,No Risk
259,0_to_200,12,prior_payments_delayed,radio_tv,1854,less_100,4_to_7,2,female,none,3,savings_insurance,32,none,own,1,skilled,1,none,yes,Risk
260,0_to_200,12,prior_payments_delayed,retraining,3293,100_to_500,1_to_4,2,male,none,2,savings_insurance,27,none,own,2,skilled,1,none,yes,No Risk
261,0_to_200,12,prior_payments_delayed,retraining,5715,less_100,less_1,3,male,co-applicant,3,savings_insurance,31,none,own,1,skilled,1,yes,yes,No Risk
262,0_to_200,13,all_credits_paid_back,car_new,250,less_100,less_1,1,male,none,2,real_estate,25,stores,rent,1,skilled,1,none,yes,No Risk
263,0_to_200,13,all_credits_paid_back,car_new,763,less_100,unemployed,1,male,none,2,real_estate,30,none,own,1,skilled,1,none,yes,No Risk
264,0_to_200,13,all_credits_paid_back,furniture,3638,less_100,1_to_4,2,female,none,3,savings_insurance,26,none,own,1,skilled,1,none,yes,No Risk
265,0_to_200,13,all_credits_paid_back,furniture,5354,less_100,unemployed,3,female,none,1,car_other,34,none,own,1,skilled,1,none,yes,No Risk
266,0_to_200,13,credits_paid_to_date,car_new,250,less_100,4_to_7,3,female,none,3,real_estate,21,none,own,1,skilled,1,none,yes,No Risk
267,0_to_200,13,credits_paid_to_date,car_new,250,less_100,less_1,2,female,none,3,real_estate,22,none,rent,1,skilled,1,none,yes,No Risk
268,0_to_200,13,credits_paid_to_date,car_new,294,less_100,4_to_7,3,male,none,3,real_estate,20,none,own,1,skilled,1,yes,yes,No Risk
269,0_to_200,13,credits_paid_to_date,car_new,1084,500_to_1000,4_to_7,3,female,none,2,car_other,39,none,rent,2,unskilled,1,none,yes,Risk
270,0_to_200,13,credits_paid_to_date,car_new,1145,less_100,less_1,3,female,none,3,savings_insurance,19,none,own,1,skilled,1,none,yes,No Risk
271,0_to_200,13,credits_paid_to_date,car_new,1531,less_100,less_1,2,female,none,1,real_estate,20,none,own,1,skilled,1,none,yes,No Risk
272,0_to_200,13,credits_paid_to_date,car_new,1738,less_100,less_1,2,female,co-applicant,2,car_other,30,stores,own,1,skilled,1,none,yes,No Risk
273,0_to_200,13,credits_paid_to_date,car_new,2344,100_to_500,1_to_4,3,male,none,2,savings_insurance,40,none,own,2,skilled,1,none,yes,No Risk
274,0_to_200,13,credits_paid_to_date,car_new,2441,less_100,4_to_7,3,female,co-applicant,3,savings_insurance,45,none,own,1,skilled,1,yes,yes,No Risk
275,0_to_200,13,credits_paid_to_date,car_new,2574,100_to_500,less_1,3,male,none,2,real_estate,29,bank,rent,1,unskilled,2,none,yes,No Risk
276,0_to_200,13,credits_paid_to_date,car_new,2719,500_to_1000,1_to_4,3,male,none,2,savings_insurance,38,none,own,2,skilled,1,none,yes,No Risk
277,0_to_200,13,credits_paid_to_date,car_new,3073,less_100,1_to_4,2,male,none,2,car_other,34,none,rent,1,skilled,1,none,yes,No Risk
278,0_to_200,13,credits_paid_to_date,car_new,3380,less_100,1_to_4,3,female,none,1,savings_insurance,36,none,own,2,skilled,1,none,yes,Risk
279,0_to_200,13,credits_paid_to_date,car_new,3967,less_100,less_1,3,female,none,3,savings_insurance,32,none,own,1,skilled,1,yes,yes,Risk
280,0_to_200,13,credits_paid_to_date,car_new,4211,less_100,1_to_4,2,female,none,2,real_estate,36,none,own,2,skilled,1,none,yes,No Risk
281,0_to_200,13,credits_paid_to_date,car_new,5740,less_100,less_1,2,male,none,3,unknown,35,none,own,1,skilled,2,none,yes,No Risk
282,0_to_200,13,credits_paid_to_date,car_used,250,less_100,less_1,2,female,none,3,real_estate,19,none,own,1,skilled,1,none,yes,No Risk
283,0_to_200,13,credits_paid_to_date,car_used,818,100_to_500,1_to_4,2,female,none,2,savings_insurance,37,stores,own,2,skilled,1,none,yes,No Risk
284,0_to_200,13,credits_paid_to_date,car_used,1842,100_to_500,unemployed,1,female,none,1,car_other,35,none,rent,1,skilled,1,none,yes,No Risk
285,0_to_200,13,credits_paid_to_date,car_used,2256,100_to_500,less_1,2,male,none,2,savings_insurance,36,bank,rent,1,unskilled,1,none,yes,No Risk
286,0_to_200,13,credits_paid_to_date,car_used,2309,less_100,less_1,1,female,none,1,savings_insurance,32,stores,own,1,skilled,1,none,yes,Risk
287,0_to_200,13,credits_paid_to_date,car_used,2663,500_to_1000,4_to_7,3,female,co-applicant,4,savings_insurance,41,bank,rent,2,unemployed,1,yes,no,No Risk
288,0_to_200,13,credits_paid_to_date,car_used,2923,less_100,1_to_4,3,female,none,2,savings_insurance,19,none,own,1,skilled,1,none,yes,No Risk
289,0_to_200,13,credits_paid_to_date,car_used,3091,less_100,1_to_4,3,male,none,3,savings_insurance,29,none,own,2,skilled,1,yes,yes,No Risk
290,0_to_200,13,credits_paid_to_date,furniture,250,500_to_1000,4_to_7,3,male,none,2,real_estate,26,none,rent,1,skilled,1,none,yes,No Risk
291,0_to_200,13,credits_paid_to_date,furniture,250,less_100,less_1,2,female,co-applicant,2,real_estate,19,none,own,1,skilled,1,none,yes,No Risk
292,0_to_200,13,credits_paid_to_date,furniture,2551,less_100,4_to_7,3,female,none,2,savings_insurance,37,bank,own,2,unemployed,1,yes,yes,No Risk
293,0_to_200,13,credits_paid_to_date,furniture,2634,less_100,1_to_4,3,male,none,2,real_estate,49,none,own,1,skilled,1,none,yes,No Risk
294,0_to_200,13,credits_paid_to_date,furniture,3728,less_100,less_1,3,male,none,3,savings_insurance,19,none,own,1,management_self-employed,1,none,yes,No Risk
295,0_to_200,13,credits_paid_to_date,furniture,4218,100_to_500,unemployed,3,female,none,2,savings_insurance,31,stores,own,2,skilled,1,none,yes,No Risk
296,0_to_200,13,credits_paid_to_date,vacation,250,less_100,less_1,2,female,none,3,real_estate,19,bank,rent,1,unskilled,1,none,yes,No Risk
297,0_to_200,13,no_credits,car_new,3216,less_100,unemployed,2,male,none,2,savings_insurance,20,bank,rent,1,unskilled,1,none,yes,No Risk
298,0_to_200,13,prior_payments_delayed,business,5215,500_to_1000,less_1,3,male,none,4,car_other,25,none,rent,1,management_self-employed,1,none,yes,No Risk
299,0_to_200,13,prior_payments_delayed,car_used,2279,less_100,4_to_7,2,female,none,2,savings_insurance,46,bank,own,2,unemployed,1,yes,yes,Risk
300,0_to_200,13,prior_payments_delayed,furniture,250,100_to_500,4_to_7,2,male,co-applicant,3,savings_insurance,49,stores,own,1,unskilled,1,yes,yes,Risk
301,0_to_200,13,prior_payments_delayed,furniture,4929,greater_1000,1_to_4,4,male,none,3,unknown,34,none,own,1,skilled,2,yes,yes,No Risk
302,0_to_200,13,prior_payments_delayed,radio_tv,2453,less_100,4_to_7,3,male,none,2,car_other,39,none,own,2,skilled,1,none,yes,No Risk
303,0_to_200,13,prior_payments_delayed,radio_tv,3910,less_100,less_1,3,male,none,3,car_other,36,stores,own,2,unskilled,1,none,yes,No Risk
304,0_to_200,13,prior_payments_delayed,vacation,2742,less_100,4_to_7,2,male,none,3,savings_insurance,34,none,own,1,skilled,1,yes,yes,No Risk
305,0_to_200,14,all_credits_paid_back,appliances,922,less_100,1_to_4,1,female,none,2,savings_insurance,28,stores,rent,1,skilled,1,none,yes,No Risk
306,0_to_200,14,all_credits_paid_back,car_new,1755,500_to_1000,1_to_4,3,female,none,1,real_estate,30,none,own,1,skilled,1,none,yes,No Risk
307,0_to_200,14,all_credits_paid_back,car_used,1134,less_100,1_to_4,2,female,none,3,car_other,32,stores,own,1,skilled,1,none,yes,No Risk
308,0_to_200,14,all_credits_paid_back,car_used,3056,less_100,less_1,3,female,none,1,savings_insurance,27,none,own,1,skilled,1,none,yes,No Risk
309,0_to_200,14,all_credits_paid_back,furniture,250,500_to_1000,1_to_4,3,female,none,2,savings_insurance,28,bank,rent,1,unemployed,1,none,yes,No Risk
310,0_to_200,14,credits_paid_to_date,appliances,250,less_100,less_1,3,female,none,1,real_estate,38,bank,own,2,unemployed,1,none,yes,No Risk
311,0_to_200,14,credits_paid_to_date,appliances,1980,less_100,4_to_7,2,male,none,2,real_estate,33,none,own,1,skilled,1,none,yes,No Risk
312,0_to_200,14,credits_paid_to_date,car_new,250,less_100,1_to_4,3,female,none,2,real_estate,41,none,own,1,skilled,1,yes,no,No Risk
313,0_to_200,14,credits_paid_to_date,car_new,250,less_100,4_to_7,2,male,none,3,real_estate,26,none,own,1,skilled,1,none,yes,No Risk
314,0_to_200,14,credits_paid_to_date,car_new,250,less_100,less_1,2,female,none,3,real_estate,24,none,own,1,skilled,1,none,yes,No Risk
315,0_to_200,14,credits_paid_to_date,car_new,822,less_100,unemployed,1,female,none,3,real_estate,25,none,own,1,skilled,1,none,yes,No Risk
316,0_to_200,14,credits_paid_to_date,car_new,1330,less_100,4_to_7,2,male,none,3,car_other,30,none,rent,1,skilled,1,none,yes,No Risk
317,0_to_200,14,credits_paid_to_date,car_new,1809,500_to_1000,less_1,3,male,co-applicant,3,savings_insurance,37,stores,own,1,unskilled,1,yes,yes,No Risk
318,0_to_200,14,credits_paid_to_date,car_new,1881,100_to_500,unemployed,1,female,none,3,savings_insurance,33,none,rent,1,skilled,1,none,yes,No Risk
319,0_to_200,14,credits_paid_to_date,car_new,1939,500_to_1000,1_to_4,2,male,co-applicant,4,car_other,36,none,free,1,skilled,1,yes,yes,Risk
320,0_to_200,14,credits_paid_to_date,car_new,2130,less_100,1_to_4,2,male,none,3,car_other,34,none,own,1,management_self-employed,1,yes,yes,No Risk
